Step,AgentID,agent_id,position,state,products_remaining
288.0,86,86,"(33, 5)",shopping,2
288.0,87,87,"(6, 2)",shopping,1
288.0,88,88,"(22, 3)",exiting,0
288.0,89,89,"(2, 6)",shopping,1
288.0,90,90,"(29, 5)",shopping,1
288.0,91,91,"(15, 6)",shopping,2
288.0,93,93,"(3, 2)",shopping,2
288.0,95,95,"(56, 6)",shopping,1
288.0,97,97,"(32, 4)",exiting,0
288.0,98,98,"(2, 2)",shopping,1
288.0,99,99,"(13, 3)",shopping,2
288.0,100,100,"(3, 3)",shopping,1
289.0,22,22,"(17, 5)",exiting,0
289.0,36,36,"(33, 6)",exiting,0
289.0,38,38,"(13, 6)",exiting,0
289.0,43,43,"(31, 5)",exiting,0
289.0,45,45,"(15, 4)",exiting,0
289.0,46,46,"(30, 6)",exiting,0
289.0,48,48,"(2, 5)",exiting,0
289.0,49,49,"(29, 6)",shopping,1
289.0,53,53,"(6, 6)",shopping,1
289.0,55,55,"(18, 3)",shopping,2
289.0,56,56,"(34, 4)",shopping,1
289.0,57,57,"(17, 4)",shopping,1
289.0,59,59,"(34, 6)",exiting,0
289.0,60,60,"(7, 5)",shopping,1
289.0,61,61,"(24, 2)",shopping,2
289.0,62,62,"(15, 3)",exiting,0
289.0,64,64,"(7, 8)",shopping,1
289.0,66,66,"(5, 5)",shopping,1
289.0,69,69,"(10, 6)",exiting,0
289.0,70,70,"(6, 4)",exiting,0
289.0,71,71,"(11, 6)",shopping,1
289.0,72,72,"(19, 3)",exiting,0
289.0,73,73,"(45, 3)",exiting,0
289.0,74,74,"(23, 4)",exiting,0
289.0,76,76,"(37, 3)",shopping,1
289.0,77,77,"(8, 3)",shopping,1
289.0,78,78,"(28, 6)",shopping,1
289.0,80,80,"(13, 4)",shopping,1
289.0,81,81,"(9, 4)",shopping,1
289.0,83,83,"(3, 1)",shopping,1
289.0,84,84,"(7, 7)",shopping,1
289.0,85,85,"(55, 3)",shopping,1
289.0,86,86,"(33, 5)",shopping,2
289.0,87,87,"(6, 2)",shopping,1
289.0,88,88,"(21, 3)",exiting,0
289.0,89,89,"(2, 7)",shopping,1
289.0,90,90,"(29, 5)",shopping,1
289.0,91,91,"(16, 6)",shopping,2
289.0,93,93,"(3, 2)",shopping,2
289.0,95,95,"(56, 6)",shopping,1
289.0,97,97,"(32, 4)",exiting,0
289.0,98,98,"(2, 2)",shopping,1
289.0,99,99,"(13, 3)",shopping,2
289.0,100,100,"(3, 3)",shopping,1
290.0,22,22,"(17, 5)",exiting,0
290.0,36,36,"(33, 6)",exiting,0
290.0,38,38,"(13, 6)",exiting,0
290.0,43,43,"(31, 5)",exiting,0
290.0,45,45,"(15, 4)",exiting,0
290.0,46,46,"(30, 5)",exiting,0
290.0,49,49,"(29, 6)",shopping,1
290.0,53,53,"(6, 7)",shopping,1
290.0,55,55,"(18, 3)",shopping,2
290.0,56,56,"(35, 4)",shopping,1
290.0,57,57,"(17, 4)",shopping,1
290.0,59,59,"(34, 6)",exiting,0
290.0,60,60,"(6, 5)",shopping,1
290.0,61,61,"(24, 3)",shopping,2
290.0,62,62,"(15, 3)",exiting,0
290.0,64,64,"(7, 8)",shopping,1
290.0,66,66,"(5, 5)",shopping,1
290.0,69,69,"(9, 6)",exiting,0
290.0,70,70,"(5, 4)",exiting,0
290.0,71,71,"(11, 6)",shopping,1
290.0,72,72,"(19, 3)",exiting,0
290.0,73,73,"(46, 3)",exiting,0
290.0,74,74,"(22, 4)",exiting,0
290.0,76,76,"(38, 3)",shopping,1
290.0,77,77,"(8, 3)",shopping,1
290.0,78,78,"(28, 6)",shopping,1
290.0,80,80,"(14, 4)",shopping,1
290.0,81,81,"(9, 4)",shopping,1
290.0,83,83,"(3, 1)",shopping,1
290.0,84,84,"(8, 7)",shopping,1
290.0,85,85,"(55, 3)",shopping,1
290.0,86,86,"(33, 5)",shopping,2
290.0,87,87,"(6, 2)",shopping,1
290.0,88,88,"(20, 3)",exiting,0
290.0,89,89,"(2, 7)",shopping,1
290.0,90,90,"(29, 5)",shopping,1
290.0,91,91,"(17, 6)",shopping,2
290.0,93,93,"(3, 2)",shopping,2
290.0,95,95,"(56, 6)",shopping,1
290.0,97,97,"(32, 4)",exiting,0
290.0,98,98,"(2, 2)",shopping,1
290.0,99,99,"(13, 3)",shopping,2
290.0,100,100,"(3, 3)",shopping,1
291.0,22,22,"(16, 5)",exiting,0
291.0,36,36,"(33, 6)",exiting,0
291.0,38,38,"(13, 6)",exiting,0
291.0,43,43,"(31, 5)",exiting,0
291.0,45,45,"(15, 5)",exiting,0
291.0,46,46,"(30, 4)",exiting,0
291.0,49,49,"(29, 6)",shopping,1
291.0,53,53,"(6, 7)",shopping,1
291.0,55,55,"(18, 4)",shopping,2
291.0,56,56,"(36, 4)",shopping,1
291.0,57,57,"(17, 4)",shopping,1
291.0,59,59,"(34, 5)",exiting,0
291.0,60,60,"(6, 4)",shopping,1
291.0,61,61,"(25, 3)",shopping,2
291.0,62,62,"(15, 3)",exiting,0
291.0,64,64,"(7, 7)",shopping,1
291.0,66,66,"(5, 5)",shopping,1
291.0,69,69,"(9, 7)",exiting,0
291.0,70,70,"(4, 4)",exiting,0
291.0,71,71,"(12, 6)",shopping,1
291.0,72,72,"(19, 3)",exiting,0
291.0,73,73,"(47, 3)",exiting,0
291.0,74,74,"(21, 4)",exiting,0
291.0,76,76,"(39, 3)",shopping,1
291.0,77,77,"(8, 3)",shopping,1
291.0,78,78,"(28, 5)",shopping,1
291.0,80,80,"(14, 4)",shopping,1
291.0,81,81,"(10, 4)",shopping,1
291.0,83,83,"(3, 1)",shopping,1
291.0,84,84,"(8, 6)",shopping,1
291.0,85,85,"(54, 3)",shopping,1
291.0,86,86,"(33, 5)",shopping,2
291.0,87,87,"(6, 2)",shopping,1
291.0,88,88,"(20, 4)",exiting,0
291.0,89,89,"(2, 7)",shopping,1
291.0,90,90,"(29, 5)",shopping,1
291.0,91,91,"(18, 6)",shopping,2
291.0,93,93,"(3, 2)",shopping,2
291.0,95,95,"(57, 6)",shopping,1
291.0,97,97,"(32, 5)",exiting,0
291.0,98,98,"(2, 2)",shopping,1
291.0,99,99,"(13, 3)",shopping,2
291.0,100,100,"(2, 3)",shopping,1
292.0,22,22,"(16, 6)",exiting,0
292.0,36,36,"(32, 6)",exiting,0
292.0,38,38,"(13, 5)",exiting,0
292.0,43,43,"(31, 5)",exiting,0
292.0,45,45,"(14, 5)",exiting,0
292.0,46,46,"(29, 4)",exiting,0
292.0,49,49,"(29, 6)",shopping,1
292.0,53,53,"(6, 7)",shopping,1
292.0,55,55,"(19, 4)",shopping,2
292.0,56,56,"(37, 4)",shopping,1
292.0,57,57,"(17, 4)",shopping,1
292.0,59,59,"(34, 5)",exiting,0
292.0,60,60,"(6, 3)",shopping,1
292.0,61,61,"(26, 3)",shopping,2
292.0,62,62,"(15, 3)",exiting,0
292.0,64,64,"(7, 6)",shopping,1
292.0,66,66,"(5, 5)",shopping,1
292.0,69,69,"(8, 7)",exiting,0
292.0,70,70,"(3, 4)",exiting,0
292.0,71,71,"(12, 5)",shopping,1
292.0,72,72,"(19, 3)",exiting,0
292.0,73,73,"(48, 3)",exiting,0
292.0,74,74,"(21, 5)",exiting,0
292.0,76,76,"(39, 4)",shopping,1
292.0,77,77,"(9, 3)",shopping,1
292.0,78,78,"(28, 6)",shopping,1
292.0,80,80,"(15, 4)",shopping,1
292.0,81,81,"(11, 4)",shopping,1
292.0,83,83,"(3, 1)",shopping,1
292.0,84,84,"(8, 5)",shopping,1
292.0,85,85,"(54, 3)",shopping,1
292.0,86,86,"(33, 4)",shopping,2
292.0,87,87,"(6, 2)",shopping,1
292.0,88,88,"(20, 4)",exiting,0
292.0,89,89,"(2, 7)",shopping,1
292.0,90,90,"(29, 5)",shopping,1
292.0,91,91,"(19, 6)",shopping,2
292.0,93,93,"(3, 2)",shopping,2
292.0,95,95,"(57, 6)",shopping,1
292.0,97,97,"(32, 5)",exiting,0
292.0,98,98,"(2, 2)",shopping,1
292.0,99,99,"(13, 3)",shopping,2
292.0,100,100,"(2, 3)",shopping,1
293.0,22,22,"(15, 6)",exiting,0
293.0,36,36,"(32, 6)",exiting,0
293.0,38,38,"(12, 5)",exiting,0
293.0,43,43,"(31, 5)",exiting,0
293.0,45,45,"(13, 5)",exiting,0
293.0,46,46,"(28, 4)",exiting,0
293.0,49,49,"(29, 6)",shopping,1
293.0,53,53,"(6, 7)",shopping,1
293.0,55,55,"(19, 5)",shopping,2
293.0,56,56,"(38, 4)",shopping,1
293.0,57,57,"(17, 5)",shopping,1
293.0,59,59,"(34, 5)",exiting,0
293.0,60,60,"(7, 3)",shopping,1
293.0,61,61,"(27, 3)",shopping,2
293.0,62,62,"(14, 3)",exiting,0
293.0,64,64,"(7, 5)",shopping,1
293.0,66,66,"(5, 5)",shopping,1
293.0,69,69,"(7, 7)",exiting,0
293.0,70,70,"(2, 4)",exiting,0
293.0,71,71,"(12, 6)",shopping,1
293.0,72,72,"(19, 4)",exiting,0
293.0,73,73,"(49, 3)",exiting,0
293.0,74,74,"(20, 5)",exiting,0
293.0,76,76,"(40, 4)",shopping,1
293.0,77,77,"(10, 3)",shopping,1
293.0,78,78,"(28, 6)",shopping,1
293.0,80,80,"(16, 4)",shopping,1
293.0,81,81,"(12, 4)",shopping,1
293.0,83,83,"(3, 1)",shopping,1
293.0,84,84,"(8, 4)",shopping,1
293.0,85,85,"(54, 3)",shopping,1
293.0,86,86,"(32, 4)",shopping,2
293.0,87,87,"(6, 2)",shopping,1
293.0,88,88,"(20, 4)",exiting,0
293.0,89,89,"(2, 7)",shopping,1
293.0,90,90,"(29, 5)",shopping,1
293.0,91,91,"(20, 6)",shopping,2
293.0,93,93,"(3, 2)",shopping,2
293.0,95,95,"(57, 6)",shopping,1
293.0,97,97,"(32, 5)",exiting,0
293.0,98,98,"(2, 2)",shopping,1
293.0,99,99,"(13, 4)",shopping,2
293.0,100,100,"(2, 3)",shopping,1
294.0,22,22,"(14, 6)",exiting,0
294.0,36,36,"(32, 6)",exiting,0
294.0,38,38,"(11, 5)",exiting,0
294.0,43,43,"(31, 5)",exiting,0
294.0,45,45,"(13, 5)",exiting,0
294.0,46,46,"(27, 4)",exiting,0
294.0,49,49,"(29, 6)",shopping,1
294.0,53,53,"(6, 7)",shopping,1
294.0,55,55,"(19, 6)",shopping,2
294.0,56,56,"(39, 4)",shopping,1
294.0,57,57,"(17, 5)",shopping,1
294.0,59,59,"(34, 5)",exiting,0
294.0,60,60,"(7, 2)",shopping,1
294.0,61,61,"(28, 3)",shopping,2
294.0,62,62,"(13, 3)",exiting,0
294.0,64,64,"(8, 5)",shopping,1
294.0,66,66,"(5, 5)",shopping,1
294.0,69,69,"(7, 6)",exiting,0
294.0,71,71,"(13, 6)",shopping,1
294.0,72,72,"(19, 4)",exiting,0
294.0,73,73,"(50, 3)",exiting,0
294.0,74,74,"(19, 5)",exiting,0
294.0,76,76,"(41, 4)",shopping,1
294.0,77,77,"(11, 3)",shopping,1
294.0,78,78,"(28, 6)",shopping,1
294.0,80,80,"(16, 3)",shopping,1
294.0,81,81,"(12, 3)",shopping,1
294.0,83,83,"(3, 1)",shopping,1
294.0,84,84,"(8, 3)",shopping,1
294.0,85,85,"(54, 3)",shopping,1
294.0,86,86,"(31, 4)",shopping,2
294.0,87,87,"(6, 2)",shopping,1
294.0,88,88,"(20, 4)",exiting,0
294.0,89,89,"(2, 7)",shopping,1
294.0,90,90,"(29, 5)",shopping,1
294.0,91,91,"(21, 6)",shopping,2
294.0,93,93,"(3, 2)",shopping,2
294.0,95,95,"(57, 6)",shopping,1
294.0,97,97,"(32, 5)",exiting,0
294.0,98,98,"(2, 2)",shopping,1
294.0,99,99,"(14, 4)",shopping,2
294.0,100,100,"(2, 3)",shopping,1
295.0,22,22,"(14, 5)",exiting,0
295.0,36,36,"(32, 6)",exiting,0
295.0,38,38,"(10, 5)",exiting,0
295.0,43,43,"(31, 5)",exiting,0
295.0,45,45,"(13, 5)",exiting,0
295.0,46,46,"(26, 4)",exiting,0
295.0,49,49,"(30, 6)",shopping,1
295.0,53,53,"(6, 7)",shopping,1
295.0,55,55,"(20, 6)",shopping,2
295.0,56,56,"(40, 4)",shopping,1
295.0,57,57,"(17, 5)",shopping,1
295.0,59,59,"(34, 5)",exiting,0
295.0,60,60,"(8, 2)",shopping,1
295.0,61,61,"(29, 3)",shopping,2
295.0,62,62,"(13, 4)",exiting,0
295.0,64,64,"(9, 5)",shopping,1
295.0,66,66,"(5, 5)",shopping,1
295.0,69,69,"(6, 6)",exiting,0
295.0,71,71,"(12, 6)",shopping,1
295.0,72,72,"(19, 4)",exiting,0
295.0,73,73,"(51, 3)",exiting,0
295.0,74,74,"(18, 5)",exiting,0
295.0,76,76,"(42, 4)",shopping,1
295.0,77,77,"(11, 3)",shopping,1
295.0,78,78,"(28, 6)",shopping,1
295.0,80,80,"(17, 3)",shopping,1
295.0,81,81,"(12, 3)",shopping,1
295.0,83,83,"(3, 1)",shopping,1
295.0,84,84,"(9, 3)",shopping,1
295.0,85,85,"(54, 3)",shopping,1
295.0,86,86,"(30, 4)",shopping,2
295.0,87,87,"(5, 2)",shopping,1
295.0,88,88,"(20, 4)",exiting,0
295.0,89,89,"(2, 7)",shopping,1
295.0,90,90,"(28, 5)",shopping,1
295.0,91,91,"(22, 6)",shopping,2
295.0,93,93,"(3, 2)",shopping,2
295.0,95,95,"(57, 6)",shopping,1
295.0,97,97,"(32, 5)",exiting,0
295.0,98,98,"(2, 2)",shopping,1
295.0,99,99,"(15, 4)",shopping,2
295.0,100,100,"(2, 3)",shopping,1
296.0,22,22,"(14, 5)",exiting,0
296.0,36,36,"(32, 6)",exiting,0
296.0,38,38,"(10, 4)",exiting,0
296.0,43,43,"(30, 5)",exiting,0
296.0,45,45,"(13, 5)",exiting,0
296.0,46,46,"(25, 4)",exiting,0
296.0,49,49,"(31, 6)",shopping,1
296.0,53,53,"(6, 7)",shopping,1
296.0,55,55,"(20, 7)",shopping,2
296.0,56,56,"(41, 4)",shopping,1
296.0,57,57,"(17, 5)",shopping,1
296.0,59,59,"(34, 5)",exiting,0
296.0,60,60,"(9, 2)",shopping,1
296.0,61,61,"(30, 3)",shopping,2
296.0,62,62,"(12, 4)",exiting,0
296.0,64,64,"(10, 5)",shopping,1
296.0,66,66,"(5, 5)",shopping,1
296.0,69,69,"(5, 6)",exiting,0
296.0,71,71,"(12, 6)",shopping,1
296.0,72,72,"(19, 4)",exiting,0
296.0,73,73,"(52, 3)",exiting,0
296.0,74,74,"(18, 6)",exiting,0
296.0,76,76,"(43, 4)",shopping,1
296.0,77,77,"(11, 3)",shopping,1
296.0,78,78,"(29, 6)",shopping,1
296.0,80,80,"(18, 3)",shopping,1
296.0,81,81,"(12, 3)",shopping,1
296.0,83,83,"(3, 1)",shopping,1
296.0,84,84,"(10, 3)",shopping,1
296.0,85,85,"(54, 3)",shopping,1
296.0,86,86,"(29, 4)",shopping,2
296.0,87,87,"(5, 2)",shopping,1
296.0,88,88,"(20, 4)",exiting,0
296.0,89,89,"(2, 7)",shopping,1
296.0,90,90,"(28, 5)",shopping,1
296.0,91,91,"(23, 6)",shopping,2
296.0,93,93,"(3, 2)",shopping,2
296.0,95,95,"(57, 6)",shopping,1
296.0,97,97,"(32, 5)",exiting,0
296.0,98,98,"(2, 2)",shopping,1
296.0,99,99,"(15, 5)",shopping,2
296.0,100,100,"(2, 3)",shopping,1
297.0,22,22,"(14, 6)",exiting,0
297.0,36,36,"(32, 6)",exiting,0
297.0,38,38,"(9, 4)",exiting,0
297.0,43,43,"(30, 5)",exiting,0
297.0,45,45,"(13, 5)",exiting,0
297.0,46,46,"(25, 5)",exiting,0
297.0,49,49,"(31, 5)",shopping,1
297.0,53,53,"(6, 7)",shopping,1
297.0,55,55,"(21, 7)",shopping,2
297.0,56,56,"(42, 4)",shopping,1
297.0,57,57,"(17, 5)",shopping,1
297.0,59,59,"(34, 5)",exiting,0
297.0,60,60,"(9, 3)",shopping,1
297.0,61,61,"(31, 3)",shopping,2
297.0,62,62,"(11, 4)",exiting,0
297.0,64,64,"(11, 5)",shopping,1
297.0,66,66,"(5, 5)",shopping,1
297.0,69,69,"(4, 6)",exiting,0
297.0,71,71,"(12, 6)",shopping,1
297.0,72,72,"(19, 4)",exiting,0
297.0,73,73,"(53, 3)",exiting,0
297.0,74,74,"(17, 6)",exiting,0
297.0,76,76,"(44, 4)",shopping,1
297.0,77,77,"(11, 3)",shopping,1
297.0,78,78,"(29, 6)",dwelling,1
297.0,80,80,"(18, 2)",shopping,1
297.0,81,81,"(12, 3)",shopping,1
297.0,83,83,"(3, 1)",shopping,1
297.0,84,84,"(10, 3)",shopping,1
297.0,85,85,"(54, 3)",shopping,1
297.0,86,86,"(28, 4)",shopping,2
297.0,87,87,"(5, 2)",shopping,1
297.0,88,88,"(20, 4)",exiting,0
297.0,89,89,"(2, 7)",shopping,1
297.0,90,90,"(28, 5)",shopping,1
297.0,91,91,"(24, 6)",shopping,2
297.0,93,93,"(4, 2)",shopping,2
297.0,95,95,"(57, 6)",shopping,1
297.0,97,97,"(32, 5)",exiting,0
297.0,98,98,"(1, 2)",shopping,1
297.0,99,99,"(16, 5)",shopping,2
297.0,100,100,"(2, 3)",shopping,1
298.0,22,22,"(14, 6)",exiting,0
298.0,36,36,"(32, 6)",exiting,0
298.0,38,38,"(8, 4)",exiting,0
298.0,43,43,"(30, 5)",exiting,0
298.0,45,45,"(13, 5)",exiting,0
298.0,46,46,"(24, 5)",exiting,0
298.0,49,49,"(31, 4)",shopping,1
298.0,53,53,"(6, 7)",shopping,1
298.0,55,55,"(22, 7)",shopping,2
298.0,56,56,"(43, 4)",shopping,1
298.0,57,57,"(17, 5)",shopping,1
298.0,59,59,"(34, 5)",exiting,0
298.0,60,60,"(9, 3)",shopping,1
298.0,61,61,"(32, 3)",shopping,2
298.0,62,62,"(10, 4)",exiting,0
298.0,64,64,"(12, 5)",shopping,1
298.0,66,66,"(6, 5)",shopping,1
298.0,69,69,"(3, 6)",exiting,0
298.0,71,71,"(12, 6)",shopping,1
298.0,72,72,"(19, 4)",exiting,0
298.0,73,73,"(53, 4)",exiting,0
298.0,74,74,"(18, 6)",exiting,0
298.0,76,76,"(45, 4)",shopping,1
298.0,77,77,"(11, 3)",shopping,1
298.0,78,78,"(29, 6)",dwelling,1
298.0,80,80,"(19, 2)",shopping,1
298.0,81,81,"(12, 3)",shopping,1
298.0,83,83,"(3, 1)",shopping,1
298.0,84,84,"(10, 3)",shopping,1
298.0,85,85,"(54, 3)",shopping,1
298.0,86,86,"(27, 4)",shopping,2
298.0,87,87,"(5, 2)",shopping,1
298.0,88,88,"(20, 4)",exiting,0
298.0,89,89,"(2, 7)",shopping,1
298.0,90,90,"(28, 5)",shopping,1
298.0,91,91,"(25, 6)",shopping,2
298.0,93,93,"(4, 2)",shopping,2
298.0,95,95,"(57, 6)",shopping,1
298.0,97,97,"(32, 4)",exiting,0
298.0,98,98,"(1, 2)",shopping,1
298.0,99,99,"(16, 6)",shopping,2
298.0,100,100,"(2, 3)",shopping,1
299.0,22,22,"(14, 6)",exiting,0
299.0,36,36,"(32, 6)",exiting,0
299.0,38,38,"(7, 4)",exiting,0
299.0,43,43,"(30, 5)",exiting,0
299.0,45,45,"(13, 4)",exiting,0
299.0,46,46,"(23, 5)",exiting,0
299.0,49,49,"(31, 5)",shopping,1
299.0,53,53,"(6, 7)",shopping,1
299.0,55,55,"(23, 7)",shopping,2
299.0,56,56,"(44, 4)",shopping,1
299.0,57,57,"(17, 5)",shopping,1
299.0,59,59,"(34, 5)",exiting,0
299.0,60,60,"(9, 3)",shopping,1
299.0,61,61,"(33, 3)",shopping,2
299.0,62,62,"(9, 4)",exiting,0
299.0,64,64,"(13, 5)",shopping,1
299.0,66,66,"(7, 5)",shopping,1
299.0,69,69,"(2, 6)",exiting,0
299.0,71,71,"(12, 6)",shopping,1
299.0,72,72,"(19, 4)",exiting,0
299.0,73,73,"(54, 4)",exiting,0
299.0,74,74,"(18, 5)",exiting,0
299.0,76,76,"(46, 4)",shopping,1
299.0,77,77,"(11, 4)",shopping,1
299.0,78,78,"(29, 6)",shopping,0
299.0,80,80,"(20, 2)",shopping,1
299.0,81,81,"(12, 3)",shopping,1
299.0,83,83,"(2, 1)",shopping,1
299.0,84,84,"(10, 3)",shopping,1
299.0,85,85,"(54, 3)",shopping,1
299.0,86,86,"(26, 4)",shopping,2
299.0,87,87,"(5, 2)",shopping,1
299.0,88,88,"(20, 5)",exiting,0
299.0,89,89,"(3, 7)",shopping,1
299.0,90,90,"(28, 5)",shopping,1
299.0,91,91,"(26, 6)",shopping,2
299.0,93,93,"(4, 2)",shopping,2
299.0,95,95,"(57, 6)",shopping,1
299.0,97,97,"(32, 4)",exiting,0
299.0,98,98,"(1, 2)",shopping,1
299.0,99,99,"(17, 6)",shopping,2
299.0,100,100,"(2, 3)",shopping,1
300.0,22,22,"(14, 6)",exiting,0
300.0,36,36,"(32, 6)",exiting,0
300.0,38,38,"(6, 4)",exiting,0
300.0,43,43,"(30, 5)",exiting,0
300.0,45,45,"(12, 4)",exiting,0
300.0,46,46,"(22, 5)",exiting,0
300.0,49,49,"(32, 5)",shopping,1
300.0,53,53,"(6, 6)",shopping,1
300.0,55,55,"(24, 7)",shopping,2
300.0,56,56,"(44, 5)",shopping,1
300.0,57,57,"(17, 5)",shopping,1
300.0,59,59,"(34, 5)",exiting,0
300.0,60,60,"(9, 3)",shopping,1
300.0,61,61,"(34, 3)",shopping,2
300.0,62,62,"(8, 4)",exiting,0
300.0,64,64,"(14, 5)",shopping,1
300.0,66,66,"(8, 5)",shopping,1
300.0,69,69,"(2, 5)",exiting,0
300.0,71,71,"(12, 6)",shopping,1
300.0,72,72,"(19, 4)",exiting,0
300.0,73,73,"(55, 4)",exiting,0
300.0,74,74,"(18, 4)",exiting,0
300.0,76,76,"(47, 4)",shopping,1
300.0,77,77,"(11, 4)",shopping,1
300.0,78,78,"(29, 6)",exiting,0
300.0,80,80,"(21, 2)",shopping,1
300.0,81,81,"(12, 3)",shopping,1
300.0,83,83,"(2, 1)",shopping,1
300.0,84,84,"(10, 3)",shopping,1
300.0,85,85,"(54, 3)",shopping,1
300.0,86,86,"(26, 5)",shopping,2
300.0,87,87,"(5, 2)",shopping,1
300.0,88,88,"(20, 5)",exiting,0
300.0,89,89,"(3, 7)",shopping,1
300.0,90,90,"(28, 5)",shopping,1
300.0,91,91,"(27, 6)",shopping,2
300.0,93,93,"(4, 2)",shopping,2
300.0,95,95,"(57, 6)",shopping,1
300.0,97,97,"(32, 4)",exiting,0
300.0,98,98,"(1, 2)",shopping,1
300.0,99,99,"(18, 6)",shopping,2
300.0,100,100,"(2, 3)",shopping,1
301.0,22,22,"(13, 6)",exiting,0
301.0,36,36,"(32, 6)",exiting,0
301.0,38,38,"(5, 4)",exiting,0
301.0,43,43,"(30, 5)",exiting,0
301.0,45,45,"(12, 5)",exiting,0
301.0,46,46,"(21, 5)",exiting,0
301.0,49,49,"(33, 5)",shopping,1
301.0,53,53,"(6, 6)",shopping,1
301.0,55,55,"(24, 6)",shopping,2
301.0,56,56,"(44, 6)",shopping,1
301.0,57,57,"(17, 5)",shopping,1
301.0,59,59,"(34, 6)",exiting,0
301.0,60,60,"(9, 3)",shopping,1
301.0,61,61,"(35, 3)",shopping,2
301.0,62,62,"(7, 4)",exiting,0
301.0,64,64,"(14, 6)",shopping,1
301.0,66,66,"(9, 5)",shopping,1
301.0,71,71,"(12, 6)",shopping,1
301.0,72,72,"(19, 4)",exiting,0
301.0,73,73,"(56, 4)",exiting,0
301.0,74,74,"(17, 4)",exiting,0
301.0,76,76,"(48, 4)",shopping,1
301.0,77,77,"(11, 4)",shopping,1
301.0,78,78,"(29, 6)",exiting,0
301.0,80,80,"(22, 2)",shopping,1
301.0,81,81,"(12, 3)",shopping,1
301.0,83,83,"(2, 1)",shopping,1
301.0,84,84,"(10, 3)",shopping,1
301.0,85,85,"(53, 3)",shopping,1
301.0,86,86,"(25, 5)",shopping,2
301.0,87,87,"(5, 2)",shopping,1
301.0,88,88,"(20, 5)",exiting,0
301.0,89,89,"(3, 7)",shopping,1
301.0,90,90,"(28, 5)",shopping,1
301.0,91,91,"(27, 5)",shopping,2
301.0,93,93,"(4, 2)",shopping,2
301.0,95,95,"(57, 7)",shopping,1
301.0,97,97,"(32, 4)",exiting,0
301.0,98,98,"(1, 2)",shopping,1
301.0,99,99,"(18, 7)",shopping,2
301.0,100,100,"(2, 2)",shopping,1
302.0,22,22,"(13, 5)",exiting,0
302.0,36,36,"(32, 5)",exiting,0
302.0,38,38,"(4, 4)",exiting,0
302.0,43,43,"(30, 5)",exiting,0
302.0,45,45,"(11, 5)",exiting,0
302.0,46,46,"(21, 5)",exiting,0
302.0,49,49,"(33, 4)",shopping,1
302.0,53,53,"(6, 6)",shopping,1
302.0,55,55,"(25, 6)",shopping,2
302.0,56,56,"(44, 6)",dwelling,1
302.0,57,57,"(17, 5)",shopping,1
302.0,59,59,"(34, 6)",exiting,0
302.0,60,60,"(9, 3)",shopping,1
302.0,61,61,"(36, 3)",shopping,2
302.0,62,62,"(6, 4)",exiting,0
302.0,64,64,"(15, 6)",shopping,1
302.0,66,66,"(10, 5)",shopping,1
302.0,71,71,"(12, 6)",shopping,1
302.0,72,72,"(19, 4)",exiting,0
302.0,73,73,"(57, 4)",exiting,0
302.0,74,74,"(16, 4)",exiting,0
302.0,76,76,"(48, 3)",shopping,1
302.0,77,77,"(11, 4)",shopping,1
302.0,78,78,"(29, 6)",exiting,0
302.0,80,80,"(23, 2)",shopping,1
302.0,81,81,"(12, 3)",shopping,1
302.0,83,83,"(2, 1)",shopping,1
302.0,84,84,"(10, 3)",shopping,1
302.0,85,85,"(52, 3)",shopping,1
302.0,86,86,"(24, 5)",shopping,2
302.0,87,87,"(5, 2)",shopping,1
302.0,88,88,"(20, 5)",exiting,0
302.0,89,89,"(3, 7)",shopping,1
302.0,90,90,"(28, 5)",shopping,1
302.0,91,91,"(27, 6)",shopping,2
302.0,93,93,"(4, 2)",shopping,2
302.0,95,95,"(57, 7)",shopping,1
302.0,97,97,"(31, 4)",exiting,0
302.0,98,98,"(1, 2)",shopping,1
302.0,99,99,"(19, 7)",shopping,2
302.0,100,100,"(2, 2)",shopping,1
303.0,22,22,"(12, 5)",exiting,0
303.0,36,36,"(32, 5)",exiting,0
303.0,38,38,"(3, 4)",exiting,0
303.0,43,43,"(30, 5)",exiting,0
303.0,45,45,"(10, 5)",exiting,0
303.0,46,46,"(21, 5)",exiting,0
303.0,49,49,"(34, 4)",shopping,1
303.0,53,53,"(6, 6)",shopping,1
303.0,55,55,"(26, 6)",shopping,2
303.0,56,56,"(44, 6)",dwelling,1
303.0,57,57,"(16, 5)",shopping,1
303.0,59,59,"(34, 6)",exiting,0
303.0,60,60,"(9, 4)",shopping,1
303.0,61,61,"(37, 3)",shopping,2
303.0,62,62,"(5, 4)",exiting,0
303.0,64,64,"(16, 6)",shopping,1
303.0,66,66,"(10, 4)",shopping,1
303.0,71,71,"(12, 6)",shopping,1
303.0,72,72,"(19, 3)",exiting,0
303.0,74,74,"(15, 4)",exiting,0
303.0,76,76,"(48, 2)",shopping,1
303.0,77,77,"(11, 4)",shopping,1
303.0,78,78,"(29, 6)",exiting,0
303.0,80,80,"(24, 2)",shopping,1
303.0,81,81,"(12, 3)",shopping,1
303.0,83,83,"(2, 1)",shopping,1
303.0,84,84,"(10, 3)",shopping,1
303.0,85,85,"(51, 3)",shopping,1
303.0,86,86,"(23, 5)",shopping,2
303.0,87,87,"(5, 2)",shopping,1
303.0,88,88,"(20, 5)",exiting,0
